City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal,last_name,first_name,Silver,Bronze,Gold
Montreal,1976,Athletics,Athletics,800M,"WOHLHUTER, Richard Charles",Men,USA,United States,M,Bronze,Wohlhuter,Richard,0,1,0
Montreal,1976,Athletics,Athletics,100M Hurdles,"ANISIMOVA, Tatiana",Women,URS,Soviet Union,W,Silver,Anisimova,Tatiana,1,0,0
Montreal,1976,Athletics,Athletics,800M,"KAZANKINA, Tatiana",Women,URS,Soviet Union,W,Gold,Kazankina,Tatiana,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"WERNER, Jan",Men,POL,Poland,M,Silver,Werner,Jan,1,0,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"THIEME, Alexander",Men,GDR,East Germany,M,Silver,Thieme,Alexander,1,0,0
Montreal,1976,Athletics,Athletics,200M,"STECHER, Renate",Women,GDR,East Germany,W,Bronze,Stecher,Renate,0,1,0
Montreal,1976,Athletics,Athletics,Shot Put,"BARYSHNIKOV, Aleksandr",Men,URS,Soviet Union,M,Bronze,Baryshnikov,Aleksandr,0,1,0
Montreal,1976,Athletics,Athletics,High Jump,"JOY, Gregory",Men,CAN,Canada,M,Silver,Joy,Gregory,1,0,0
Montreal,1976,Athletics,Athletics,Hammer Throw,"BONDARCHUK, Anatoli",Men,URS,Soviet Union,M,Bronze,Bondarchuk,Anatoli,0,1,0
Montreal,1976,Athletics,Athletics,100M,"BORZOV, Valery",Men,URS,Soviet Union,M,Bronze,Borzov,Valery,0,1,0
Montreal,1976,Athletics,Athletics,800M,"CHTEREVA, Nikolina",Women,BUL,Bulgaria,W,Silver,Chtereva,Nikolina,1,0,0
Montreal,1976,Athletics,Athletics,3000M Steeplechase,"MALINOWSKI, Bronislaw",Men,POL,Poland,M,Silver,Malinowski,Bronislaw,1,0,0
Montreal,1976,Athletics,Athletics,1500M,"HOFFMEISTER, Gunhild",Women,GDR,East Germany,W,Silver,Hoffmeister,Gunhild,1,0,0
Montreal,1976,Athletics,Athletics,4X400M Relay,"INGRAM, Sheila Rena",Women,USA,United States,W,Silver,Ingram,Sheila,1,0,0
Montreal,1976,Athletics,Athletics,Triple Jump,"BUTTS, James A.",Men,USA,United States,M,Silver,Butts,James,1,0,0
Montreal,1976,Athletics,Athletics,4X400M Relay,"PARKS, Maxwell Lander",Men,USA,United States,M,Gold,Parks,Maxwell,0,0,1
Montreal,1976,Athletics,Athletics,4X100M Relay,"ANISIMOVA, Vera",Women,URS,Soviet Union,W,Bronze,Anisimova,Vera,0,1,0
Montreal,1976,Athletics,Athletics,Discus Throw,"SCHMIDT, Wolfgang",Men,GDR,East Germany,M,Silver,Schmidt,Wolfgang,1,0,0
Montreal,1976,Athletics,Athletics,Javelin Throw,"SCHMIDT, Kathryn Joan",Women,USA,United States,W,Bronze,Schmidt,Kathryn,0,1,0
Montreal,1976,Athletics,Athletics,4X400M Relay,"BRYANT, Rosalyn Evette",Women,USA,United States,W,Silver,Bryant,Rosalyn,1,0,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"OELSNER-GÖHR, Marlies",Women,GDR,East Germany,W,Gold,Oelsner-Göhr,Marlies,0,0,1
Montreal,1976,Athletics,Athletics,1500M,"WELLMANN, Paul-Heinz",Men,FRG,West Germany,M,Bronze,Wellmann,Paul-Heinz,0,1,0
Montreal,1976,Athletics,Athletics,Discus Throw,"POWELL, John Gates",Men,USA,United States,M,Bronze,Powell,John,0,1,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"BESFAMILNAYA, Nadezhda",Women,URS,Soviet Union,W,Bronze,Besfamilnaya,Nadezhda,0,1,0
Montreal,1976,Athletics,Athletics,4X400M Relay,"PODLAS, Ryszard",Men,POL,Poland,M,Silver,Podlas,Ryszard,1,0,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"KOLESNIKOV, Nikolai",Men,URS,Soviet Union,M,Bronze,Kolesnikov,Nikolai,0,1,0
Montreal,1976,Athletics,Athletics,1500M,"WALKER, John",Men,NZL,New Zealand,M,Gold,Walker,John,0,0,1
Montreal,1976,Athletics,Athletics,800M,"ZINN, Elfi",Women,GDR,East Germany,W,Bronze,Zinn,Elfi,0,1,0
Montreal,1976,Athletics,Athletics,1500M,"KAZANKINA, Tatiana",Women,URS,Soviet Union,W,Gold,Kazankina,Tatiana,0,0,1
Montreal,1976,Athletics,Athletics,Marathon,"CIERPINSKI, Waldemar",Men,GDR,East Germany,M,Gold,Cierpinski,Waldemar,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"KRIEG, Lothar",Men,FRG,West Germany,M,Bronze,Krieg,Lothar,0,1,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"BODENDORF, Carla",Women,GDR,East Germany,W,Gold,Bodendorf,Carla,0,0,1
Montreal,1976,Athletics,Athletics,4X100M Relay,"PFEIFER, Jörg",Men,GDR,East Germany,M,Silver,Pfeifer,Jörg,1,0,0
Montreal,1976,Athletics,Athletics,800M,"VAN DAMME, Ivo",Men,BEL,Belgium,M,Silver,Van Damme,Ivo,1,0,0
Montreal,1976,Athletics,Athletics,1500M,"VAN DAMME, Ivo",Men,BEL,Belgium,M,Silver,Van Damme,Ivo,1,0,0
Montreal,1976,Athletics,Athletics,110M Hurdles,"DAVENPORT, Willie",Men,USA,United States,M,Bronze,Davenport,Willie,0,1,0
Montreal,1976,Athletics,Athletics,20Km Walk,"BAUTISTA ROCHA, Daniel",Men,MEX,Mexico,M,Gold,Bautista Rocha,Daniel,0,0,1
Montreal,1976,Athletics,Athletics,Discus Throw,"SCHLAAK-JAHL, Evelin",Women,GDR,East Germany,W,Gold,Schlaak-Jahl,Evelin,0,0,1
Montreal,1976,Athletics,Athletics,100M,"RICHTER-IRRGANG, Annegret",Women,FRG,West Germany,W,Gold,Richter-Irrgang,Annegret,0,0,1
Montreal,1976,Athletics,Athletics,200M,"ECKERT-WÖCKEL, Bärbel",Women,GDR,East Germany,W,Gold,Eckert-Wöckel,Bärbel,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"PIETRZYK, Jerzy",Men,POL,Poland,M,Silver,Pietrzyk,Jerzy,1,0,0
Montreal,1976,Athletics,Athletics,400M,"BREHMER-LATHAN, Christina",Women,GDR,East Germany,W,Silver,Brehmer-Lathan,Christina,1,0,0
Montreal,1976,Athletics,Athletics,Shot Put,"CHRISTOVA-TODOROVA, Ivanka Mikailova",Women,BUL,Bulgaria,W,Gold,Christova-Todorova,Ivanka,0,0,1
Montreal,1976,Athletics,Athletics,Pentathlon,"SIEGL, Siegrun",Women,GDR,East Germany,W,Gold,Siegl,Siegrun,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"MALETZKI, Doris",Women,GDR,East Germany,W,Gold,Maletzki,Doris,0,0,1
Montreal,1976,Athletics,Athletics,100M Hurdles,"LEBEDEVA, Natalya",Women,URS,Soviet Union,W,Bronze,Lebedeva,Natalya,0,1,0
Montreal,1976,Athletics,Athletics,Decathlon,"KRATSCHMER, Guido",Men,FRG,West Germany,M,Silver,Kratschmer,Guido,1,0,0
Montreal,1976,Athletics,Athletics,Shot Put,"BEYER, Udo",Men,GDR,East Germany,M,Gold,Beyer,Udo,0,0,1
Montreal,1976,Athletics,Athletics,3000M Steeplechase,"BAUMGARTL, Frank",Men,GDR,East Germany,M,Bronze,Baumgartl,Frank,0,1,0
Montreal,1976,Athletics,Athletics,4X400M Relay,"CHISTYAKOVA-SOKOLOVA, Natalya",Women,URS,Soviet Union,W,Bronze,Chistyakova-Sokolova,Natalya,0,1,0
Montreal,1976,Athletics,Athletics,Shot Put,"MIRONOV, Yevgeni",Men,URS,Soviet Union,M,Silver,Mironov,Yevgeni,1,0,0
Montreal,1976,Athletics,Athletics,400M Hurdles,"SHINE, Michael Lyle",Men,USA,United States,M,Silver,Shine,Michael,1,0,0
Montreal,1976,Athletics,Athletics,400M Hurdles,"MOSES, Edwin",Men,USA,United States,M,Gold,Moses,Edwin,0,0,1
Montreal,1976,Athletics,Athletics,Decathlon,"JENNER, William Bruce",Men,USA,United States,M,Gold,Jenner,William,0,0,1
Montreal,1976,Athletics,Athletics,3000M Steeplechase,"GARDERUD, Anders",Men,SWE,Sweden,M,Gold,Garderud,Anders,0,0,1
Montreal,1976,Athletics,Athletics,Pole Vault,"SLUSARSKI, Tadeusz",Men,POL,Poland,M,Gold,Slusarski,Tadeusz,0,0,1
Montreal,1976,Athletics,Athletics,Long Jump,"VOIGT, Angela",Women,GDR,East Germany,W,Gold,Voigt,Angela,0,0,1
Montreal,1976,Athletics,Athletics,4X100M Relay,"HAMPTON, Millard Frank Jr.",Men,USA,United States,M,Gold,Hampton,Millard,0,0,1
Montreal,1976,Athletics,Athletics,4X100M Relay,"SILOVS, Yuris",Men,URS,Soviet Union,M,Bronze,Silovs,Yuris,0,1,0
Montreal,1976,Athletics,Athletics,20Km Walk,"FRENKEL, Peter",Men,GDR,East Germany,M,Bronze,Frenkel,Peter,0,1,0
Montreal,1976,Athletics,Athletics,100M,"QUARRIE, Donald",Men,JAM,Jamaica,M,Silver,Quarrie,Donald,1,0,0
Montreal,1976,Athletics,Athletics,Pole Vault,"ROBERTS, David Luther",Men,USA,United States,M,Bronze,Roberts,David,0,1,0
Montreal,1976,Athletics,Athletics,400M,"FRAZIER, Herman Ronald",Men,USA,United States,M,Bronze,Frazier,Herman,0,1,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"HELTEN, Inge",Women,FRG,West Germany,W,Silver,Helten,Inge,1,0,0
Montreal,1976,Athletics,Athletics,Triple Jump,"SANEEV, Viktor",Men,URS,Soviet Union,M,Gold,Saneev,Viktor,0,0,1
Montreal,1976,Athletics,Athletics,400M,"STROPAHL-STREIDT, Ellen",Women,GDR,East Germany,W,Bronze,Stropahl-Streidt,Ellen,0,1,0
Montreal,1976,Athletics,Athletics,5000M,"VIREN, Lasse",Men,FIN,Finland,M,Gold,Viren,Lasse,0,0,1
Montreal,1976,Athletics,Athletics,4X100M Relay,"ECKERT-WÖCKEL, Bärbel",Women,GDR,East Germany,W,Gold,Eckert-Wöckel,Bärbel,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"BREHMER-LATHAN, Christina",Women,GDR,East Germany,W,Gold,Brehmer-Lathan,Christina,0,0,1
Montreal,1976,Athletics,Athletics,10000M,"VIREN, Lasse",Men,FIN,Finland,M,Gold,Viren,Lasse,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"JAREMSKI, Zbigniew",Men,POL,Poland,M,Silver,Jaremski,Zbigniew,1,0,0
Montreal,1976,Athletics,Athletics,Long Jump,"WILLIAMS, Randel Luvelle",Men,USA,United States,M,Silver,Williams,Randel,1,0,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"KURRAT, Klaus-Dieter",Men,GDR,East Germany,M,Silver,Kurrat,Klaus-Dieter,1,0,0
Montreal,1976,Athletics,Athletics,10000M,"FOSTER, Brendan",Men,GBR,United Kingdom,M,Bronze,Foster,Brendan,0,1,0
Montreal,1976,Athletics,Athletics,Javelin Throw,"NEMETH, Miklos",Men,HUN,Hungary,M,Gold,Nemeth,Miklos,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"KLIMOVOCHA, Inta",Women,URS,Soviet Union,W,Bronze,Klimovocha,Inta,0,1,0
Montreal,1976,Athletics,Athletics,Marathon,"SHORTER, Frank Charles",Men,USA,United States,M,Silver,Shorter,Frank,1,0,0
Montreal,1976,Athletics,Athletics,Shot Put,"CHIZHOVA, Nadezhda",Women,URS,Soviet Union,W,Silver,Chizhova,Nadezhda,1,0,0
Montreal,1976,Athletics,Athletics,4X400M Relay,"AKSENOVA, Lyudmila",Women,URS,Soviet Union,W,Bronze,Aksenova,Lyudmila,0,1,0
Montreal,1976,Athletics,Athletics,Javelin Throw,"MEGELEA, Gheorghe",Men,ROU,Romania,M,Bronze,Megelea,Gheorghe,0,1,0
Montreal,1976,Athletics,Athletics,5000M,"QUAX, Dick Theodorus",Men,NZL,New Zealand,M,Silver,Quax,Dick,1,0,0
Montreal,1976,Athletics,Athletics,20Km Walk,"REIMANN, Hans",Men,GDR,East Germany,M,Silver,Reimann,Hans,1,0,0
Montreal,1976,Athletics,Athletics,High Jump,"WSZOLA, Jacek",Men,POL,Poland,M,Gold,Wszola,Jacek,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"NEWHOUSE, Frederick Vaughn",Men,USA,United States,M,Gold,Newhouse,Frederick,0,0,1
Montreal,1976,Athletics,Athletics,Javelin Throw,"FUCHS, Ruth",Women,GDR,East Germany,W,Gold,Fuchs,Ruth,0,0,1
Montreal,1976,Athletics,Athletics,4X100M Relay,"GLANCE, Harvey Edward",Men,USA,United States,M,Gold,Glance,Harvey,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"ROHDE, Brigitte",Women,GDR,East Germany,W,Gold,Rohde,Brigitte,0,0,1
Montreal,1976,Athletics,Athletics,Long Jump,"MCMILLAN, Catherine Laverne",Women,USA,United States,W,Silver,Mcmillan,Catherine,1,0,0
Montreal,1976,Athletics,Athletics,High Jump,"BLAGOEVA-DIMITROVA, Yordanka",Women,BUL,Bulgaria,W,Bronze,Blagoeva-Dimitrova,Yordanka,0,1,0
Montreal,1976,Athletics,Athletics,400M Hurdles,"GAVRILENKO, Yevgeni",Men,URS,Soviet Union,M,Bronze,Gavrilenko,Yevgeni,0,1,0
Montreal,1976,Athletics,Athletics,Marathon,"LISMONT, Karel",Men,BEL,Belgium,M,Bronze,Lismont,Karel,0,1,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"POSSEKEL, Elvira",Women,FRG,West Germany,W,Silver,Possekel,Elvira,1,0,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"STECHER, Renate",Women,GDR,East Germany,W,Gold,Stecher,Renate,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"BROWN, Benjamin Gene",Men,USA,United States,M,Gold,Brown,Benjamin,0,0,1
Montreal,1976,Athletics,Athletics,200M,"RICHTER-IRRGANG, Annegret",Women,FRG,West Germany,W,Silver,Richter-Irrgang,Annegret,1,0,0
Montreal,1976,Athletics,Athletics,200M,"QUARRIE, Donald",Men,JAM,Jamaica,M,Gold,Quarrie,Donald,0,0,1
Montreal,1976,Athletics,Athletics,10000M,"LOPES, Carlos",Men,POR,Portugal,M,Silver,Lopes,Carlos,1,0,0
Montreal,1976,Athletics,Athletics,400M,"NEWHOUSE, Frederick Vaughn",Men,USA,United States,M,Silver,Newhouse,Frederick,1,0,0
Montreal,1976,Athletics,Athletics,Javelin Throw,"SIITONEN, Hannu Juhani",Men,FIN,Finland,M,Silver,Siitonen,Hannu,1,0,0
Montreal,1976,Athletics,Athletics,Pole Vault,"KALLIOMÄKI, Antti Tapani",Men,FIN,Finland,M,Silver,Kalliomäki,Antti,1,0,0
Montreal,1976,Athletics,Athletics,4X400M Relay,"KOLESNIKOVA-ILYINA, Nadezhda",Women,URS,Soviet Union,W,Bronze,Kolesnikova-Ilyina,Nadezhda,0,1,0
Montreal,1976,Athletics,Athletics,110M Hurdles,"DRUT, Guy",Men,FRA,France,M,Gold,Drut,Guy,0,0,1
Montreal,1976,Athletics,Athletics,Triple Jump,"DE OLIVEIRA, Joao Carlos",Men,BRA,Brazil,M,Bronze,De Oliveira,Joao,0,1,0
Montreal,1976,Athletics,Athletics,Hammer Throw,"SPIRIDONOV, Aleksei",Men,URS,Soviet Union,M,Silver,Spiridonov,Aleksei,1,0,0
Montreal,1976,Athletics,Athletics,Discus Throw,"HINZMANN, Gabriele",Women,GDR,East Germany,W,Bronze,Hinzmann,Gabriele,0,1,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"BORZOV, Valery",Men,URS,Soviet Union,M,Bronze,Borzov,Valery,0,1,0
Montreal,1976,Athletics,Athletics,Long Jump,"ALFEEVA, Lidia",Women,URS,Soviet Union,W,Bronze,Alfeeva,Lidia,0,1,0
Montreal,1976,Athletics,Athletics,400M,"SZEWINSKA, Irena",Women,POL,Poland,W,Gold,Szewinska,Irena,0,0,1
Montreal,1976,Athletics,Athletics,Shot Put,"FIBINGEROVA, Helena",Women,TCH,Czechoslovakia,W,Bronze,Fibingerova,Helena,0,1,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"KOKOT, Manfred",Men,GDR,East Germany,M,Silver,Kokot,Manfred,1,0,0
Montreal,1976,Athletics,Athletics,4X400M Relay,"HOFMEISTER, Franz-Peter",Men,FRG,West Germany,M,Bronze,Hofmeister,Franz-Peter,0,1,0
Montreal,1976,Athletics,Athletics,High Jump,"SIMEONI, Sara",Women,ITA,Italy,W,Silver,Simeoni,Sara,1,0,0
Montreal,1976,Athletics,Athletics,4X400M Relay,"SCHMID, Harald",Men,FRG,West Germany,M,Bronze,Schmid,Harald,0,1,0
Montreal,1976,Athletics,Athletics,4X400M Relay,"GREENE-JILES, Pamela",Women,USA,United States,W,Silver,Greene-Jiles,Pamela,1,0,0
Montreal,1976,Athletics,Athletics,Discus Throw,"VERGOVA-PETKOVA, Maria",Women,BUL,Bulgaria,W,Silver,Vergova-Petkova,Maria,1,0,0
Montreal,1976,Athletics,Athletics,800M,"JUANTORENA, Alberto",Men,CUB,Cuba,M,Gold,Juantorena,Alberto,0,0,1
Montreal,1976,Athletics,Athletics,Discus Throw,"WILKINS, Malcolm Maurice",Men,USA,United States,M,Gold,Wilkins,Malcolm,0,0,1
Montreal,1976,Athletics,Athletics,4X400M Relay,"SAPENTER, Deborah Elaine",Women,USA,United States,W,Silver,Sapenter,Deborah,1,0,0
Montreal,1976,Athletics,Athletics,110M Hurdles,"CASANAS RAMIREZ, Alejandro",Men,CUB,Cuba,M,Silver,Casanas Ramirez,Alejandro,1,0,0
Montreal,1976,Athletics,Athletics,1500M,"KLAPEZYNSKI-BRUNS, Ulrike",Women,GDR,East Germany,W,Bronze,Klapezynski-Bruns,Ulrike,0,1,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"JONES, John Wesley",Men,USA,United States,M,Gold,Jones,John,0,0,1
Montreal,1976,Athletics,Athletics,100M,"HELTEN, Inge",Women,FRG,West Germany,W,Bronze,Helten,Inge,0,1,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"AKSININ, Aleksandr",Men,URS,Soviet Union,M,Bronze,Aksinin,Aleksandr,0,1,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"PROROCHENKO, Tatiana",Women,URS,Soviet Union,W,Bronze,Prorochenko,Tatiana,0,1,0
Montreal,1976,Athletics,Athletics,100M,"CRAWFORD, Hasely",Men,TRI,Trinidad and Tobago,M,Gold,Crawford,Hasely,0,0,1
Montreal,1976,Athletics,Athletics,4X100M Relay,"ZHARKOVA-MASLAKOVA, Liudmila",Women,URS,Soviet Union,W,Bronze,Zharkova-Maslakova,Liudmila,0,1,0
Montreal,1976,Athletics,Athletics,4X100M Relay,"KRONIGER, Annegret",Women,FRG,West Germany,W,Silver,Kroniger,Annegret,1,0,0
Montreal,1976,Athletics,Athletics,Javelin Throw,"BECKER-STEINER, Marion",Women,FRG,West Germany,W,Silver,Becker-Steiner,Marion,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"GEORGIJEVSKI, Blagoje",Men,YUG,Yugoslavia,M,Silver,Georgijevski,Blagoje,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"SKERLATOVA, Girgina",Women,BUL,Bulgaria,W,Bronze,Skerlatova,Girgina,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"OVECHKINA, Tatiana",Women,URS,Soviet Union,W,Gold,Ovechkina,Tatiana,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"MIKHAILOVA, Snezhana",Women,BUL,Bulgaria,W,Bronze,Mikhailova,Snezhana,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"LIEBERMAN, Nancy Lizabeth",Women,USA,United States,W,Silver,Lieberman,Nancy,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"ZAKHAROVA-NADIROVA, Tatiana",Women,URS,Soviet Union,W,Gold,Zakharova-Nadirova,Tatiana,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"MARQUIS, Gail Annette",Women,USA,United States,W,Silver,Marquis,Gail,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"MAY, Scott Glenn",Men,USA,United States,M,Gold,May,Scott,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"LEWIS, Charlotte",Women,USA,United States,W,Silver,Lewis,Charlotte,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"KORKIYA, Mikhail",Men,URS,Soviet Union,M,Bronze,Korkiya,Mikhail,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"KUPCHAK, Mitchell",Men,USA,United States,M,Gold,Kupchak,Mitchell,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"METODIEVA, Penka",Women,BUL,Bulgaria,W,Bronze,Metodieva,Penka,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"DANTLEY, Adrian Delano",Men,USA,United States,M,Gold,Dantley,Adrian,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"JELOVAC, Vinko",Men,YUG,Yugoslavia,M,Silver,Jelovac,Vinko,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"KURVYAKOVA, Raisa",Women,URS,Soviet Union,W,Gold,Kurvyakova,Raisa,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"GIUROVA, Krassimira",Women,BUL,Bulgaria,W,Bronze,Giurova,Krassimira,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"COSIC, Kresimir",Men,YUG,Yugoslavia,M,Silver,Cosic,Kresimir,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"SHEPPARD, Steven",Men,USA,United States,M,Gold,Sheppard,Steven,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"FERYABNIKOVA, Nelli",Women,URS,Soviet Union,W,Gold,Feryabnikova,Nelli,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"RUPSHENE, Angelia",Women,URS,Soviet Union,W,Gold,Rupshene,Angelia,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"FORD, Philip Jackson, Jr.",Men,USA,United States,M,Gold,Ford,Philip,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"ROJCEWICZ, Susan Marie",Women,USA,United States,W,Silver,Rojcewicz,Susan,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"CARR, Kenneth Alan",Men,USA,United States,M,Gold,Carr,Kenneth,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"MYSHKIN, Anatoli",Men,URS,Soviet Union,M,Bronze,Myshkin,Anatoli,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"MAKAVEEVA, Petkana",Women,BUL,Bulgaria,W,Bronze,Makaveeva,Petkana,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"ARZAMASKOV, Vladimir",Men,URS,Soviet Union,M,Bronze,Arzamaskov,Vladimir,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"SHUVAEVA-OLKHOVA, Nadezhda",Women,URS,Soviet Union,W,Gold,Shuvaeva-Olkhova,Nadezhda,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"DAVIS, Walter Paul",Men,USA,United States,M,Gold,Davis,Walter,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"BOGDANOVA, Krasimira",Women,BUL,Bulgaria,W,Bronze,Bogdanova,Krasimira,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"BROGDEN, Cinderella Jane",Women,USA,United States,W,Silver,Brogden,Cinderella,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"SOLMAN, Damir",Men,YUG,Yugoslavia,M,Silver,Solman,Damir,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"BARISHEVA-KOROSTELEVA, Olga",Women,URS,Soviet Union,W,Gold,Barisheva-Korosteleva,Olga,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"BELOV, Sergei",Men,URS,Soviet Union,M,Bronze,Belov,Sergei,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"SLAVNIC, Zoran",Men,YUG,Yugoslavia,M,Silver,Slavnic,Zoran,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"DELIBASIC, Mirza",Men,YUG,Yugoslavia,M,Silver,Delibasic,Mirza,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"GRUNFELD, Ernest",Men,USA,United States,M,Gold,Grunfeld,Ernest,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"DILOVA-BRAYNOVA, Diana",Women,BUL,Bulgaria,W,Bronze,Dilova-Braynova,Diana,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"SUKHARNOVA, Olga",Women,URS,Soviet Union,W,Gold,Sukharnova,Olga,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"SEMENOVA, Iuliana",Women,URS,Soviet Union,W,Gold,Semenova,Iuliana,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"VARAJIC, Zarko",Men,YUG,Yugoslavia,M,Silver,Varajic,Zarko,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"LAGARDE, Thomas Joseph",Men,USA,United States,M,Gold,Lagarde,Thomas,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"BUCKNER, William Quinn",Men,USA,United States,M,Gold,Buckner,William,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"ZAKHAROVA, Nadezhda",Women,URS,Soviet Union,W,Gold,Zakharova,Nadezhda,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"EDESHKO, Ivan",Men,URS,Soviet Union,M,Bronze,Edeshko,Ivan,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"TKACHENKO, Vladimir",Men,URS,Soviet Union,M,Bronze,Tkachenko,Vladimir,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"ZHARMUKHAMEDOV, Alzhan",Men,URS,Soviet Union,M,Bronze,Zharmukhamedov,Alzhan,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"KNEGO, Andro",Men,YUG,Yugoslavia,M,Silver,Knego,Andro,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"GOLTCHEVA, Nadka",Women,BUL,Bulgaria,W,Bronze,Goltcheva,Nadka,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"ROBERTS, Patricia Ann",Women,USA,United States,W,Silver,Roberts,Patricia,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"BELOV, Aleksandr",Men,URS,Soviet Union,M,Bronze,Belov,Aleksandr,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"ZIZIC, Rajko",Men,YUG,Yugoslavia,M,Silver,Zizic,Rajko,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"HARRIS, Lusia Mae",Women,USA,United States,W,Silver,Harris,Lusia,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"HEAD, Patricia Sue",Women,USA,United States,W,Silver,Head,Patricia,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"HUBBARD, Phillip Gregory",Men,USA,United States,M,Gold,Hubbard,Phillip,0,0,1
Montreal,1976,Basketball,Basketball,Basketball,"MAKEEV, Andrei",Men,URS,Soviet Union,M,Bronze,Makeev,Andrei,0,1,0
Montreal,1976,Basketball,Basketball,Basketball,"DUNKLE, Nancy Lynn",Women,USA,United States,W,Silver,Dunkle,Nancy,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"MEYERS, Ann Elizabeth",Women,USA,United States,W,Silver,Meyers,Ann,1,0,0
Montreal,1976,Basketball,Basketball,Basketball,"JERKOV, Zeljko",Men,YUG,Yugoslavia,M,Silver,Jerkov,Zeljko,1,0,0
